id,age
575366888113049608,24
562799594124087304,0
601404481313181704,0
586757588813615112,0
20160806140005762612,0
575942402540310792,0
584977879381577736,28
593352577794445320,0
544801490401759496,2
523603571913003272,41
605854066928521224,0
595647958515454216,0
613349344816402440,0
511433952301420552,29
20160408150002033800,29
612978187298672648,0
580518004693930248,0
560053291556278536,27
585397202373841160,0
496716776025886728,0
595407826684219400,0
575104652861771784,35
576183732566757384,0
588306437394927880,0
602822097504309256,0
471387664449278216,30
605789055526899976,22
465053396567593224,0
587336512320835848,0
593378703812071688,23
593258072709796104,0
599818770613014792,0
454983874682818568,0
614223952268496904,0
594565675352068104,32
20160827220006600564,0
597929476583591944,39
447802131697635336,0
563873851050561544,0
612785104753791240,0
575013599840309512,0
20160525140003355501,22
522264037925326856,0
530814428233339144,0
575185103706132744,0
20160525200003366248,0
507268589191958792,0
20160708170004756336,42
579402766582026248,28
601540276074319880,0
600441324436459528,0
582010216892076040,0
559861225953955848,0
20160804040005663532,26
609843286525350152,34
20160422020002359016,27
524312963130069000,0
583037694519546120,0
537764610028081416,0
556221884996259848,0
584828182515945480,0
611403508381389064,0
504099085955895304,0
467171830524809480,3
20160427120002487647,32
541087977581842440,27
20160805150005728103,0
580363447334605064,0
579018090436628744,26
599515614540730376,0
20160630130004483152,25
616672917807173896,0
613643287118483720,0
20160502140002649093,25
547647381189955848,0
506222493938225416,0
575256847678705672,0
20160510220002921367,0
575313955048656904,0
612844079260111112,0
534566435528118536,36
20160527230003427174,0
601247644425130248,0
581357747455398152,0
580950072951312392,29
589206919558729992,0
582430888738951432,0
583713472416583944,23
605655592790397192,0
591304994280443912,22
20160827160006565258,0
607227488258494472,29
516800277999784200,0
20160527210003426277,25
456726706602905608,0
591146313383415816,0
604177146415419400,30
20160420140002315720,33
612191745291063304,27
20160721100005156384,0
602610544746172680,0
20160504180002743474,0
505592769356501256,0
607913352022200584,0
576486871920546056,0
20160705130004640528,29
575336038814191624,0
583820143314866184,0
568854175505453064,0
576709977469620488,0
596931191546843144,45
20160430170002590985,0
592280553823146248,0
539037270284439560,0
580174810382864648,0
599043269623550216,0
20160817170006145557,4
596349902645104904,0
613698594041499912,0
565116196907651080,29
613455913231061000,0
571984537521754376,25
575711513621303560,34
574427742552985608,28
20160710200004826141,0
463678347981885448,0
565784509178450184,0
608907799975432456,0
599713897309540360,0
602572106852471048,0
591857754960826632,32
521783782173315080,0
580798166266286344,27
523211344787280136,29
610852618729689352,0
602037320467615752,22
20160402180001895898,0
613450661954064392,0
539164069647618312,0
610031725749211144,0
576694436826714376,26
578007669600686344,0
599932210035822600,36
20160522100003256146,0
20160603160003631426,22
577334106757533704,0
615127580395180296,32
607347467398156552,0
538348547003650312,0
471016948725977352,0
547661019581780232,0
596174729023328520,0
506586460908949768,28
20160605120003685533,28
577586309057482760,34
552653847433056264,0
567777962187821320,0
20160413200002150309,0
576187702811037960,0
583825981618262280,29
601110198794326024,25
590592489916731400,24
20160827080006536465,20
614605575933661192,20
575095599095877640,0
607747703882912008,30
534639099361890312,0
587331733456687112,0
575036159080534024,40
588590801265627144,0
491058318882640136,48
457790932876529928,27
576905199990345736,26
584603078120968456,0
578110990726467592,0
510585842608115720,0
515009507617673480,26
612393803118022920,0
20160427140002489602,0
593087121846178056,0
611435674456821768,21
20160527100003408030,0
20160809110005862693,37
20160629180004460505,22
575937899166437384,0
575369398848590088,0
575987171861729288,0
581234504677462280,0
546728934637572104,0
20160827170006567033,0
578027314353278984,0
469381313946718472,0
577416234409136392,0
606549698068615432,19
539719862474248456,0
589855042102628360,31
593379584372642056,0
571925713976824072,35
610695053232312328,0
20160827130006553109,0
586924915622416392,0
593231178010464520,0
575816837149757704,0
564257399968370952,31
588328451123974408,26
591898316732633352,31
614586006099726344,0
20160718140005073014,24
606509857473827080,0
605659849497252104,0
575272751607058696,32
613856324492464392,26
597775706520293384,0
603309892282880264,0
563635977717813256,0
511042246905172232,0
20160601200003576520,29
578961920065802504,0
575200735197663496,0
575777230169313544,29
511460752528248840,35
613699447339094280,0
515831580858519560,0
600368540293271560,29
611585744414183432,27
525931197486862600,0
586425090648838408,0
604163828451643400,0
459127461653778696,0
586191468754898952,0
602631524520562952,2
577187080682082568,0
575214984305315848,31
613642340808003592,25
597193589973324040,0
599505463930786056,21
597213752437248264,0
20160731180005517903,0
603049675783672072,0
20160417100002228423,0
20160617170004071909,0
587423245511168008,0
575155854374866952,31
602120354130825480,0
576475508737314824,0
523170592669569288,0
589035085617959176,0
20160728180005405138,0
595262542192840712,22
575721294612402440,0
20160827170006569086,0
20160518190003142934,30
583038441290207496,26
575933029101375496,33
558677994676162824,0
20160827050006533280,28
466426904426057992,9
580904560885764360,0
614194862589218824,0
529799060937248776,0
576080207354531848,26
20160827150006561607,0
483116507572736264,0
607213217407569928,0
613480505307828232,0
520895313888678152,0
20160420110002311614,0
576468586055340040,0
612175618401898760,0
575217650624368904,28
554189783337799944,0
585946984704119048,0
585674917039575304,0
560299414967554056,0
606409530342903816,0
20160721130005164342,33
616523632193048584,22
512348850682335240,30
20160419120002279518,0
20160410050002071298,0
20160705170004651290,0
20160510120002903891,0
506442202621153544,27
575659676453048584,0
607263131420332296,24
575268811729539080,0
559820525283577864,35
20160802210005610875,0
604363454186262536,0
549894011104530696,0
501980236385095944,0
514422677503479816,0
615776912635072520,0
474602881991840008,0
585560806209360136,0
576573807729316104,0
565894459233931528,0
576574959795572744,20
616390164020727816,0
20160826220006522706,0
593910017111887880,0
20160801090005530368,0
593406707040784648,0
20160619080004114221,0
608790914168525064,28
594037153965543432,0
583841663625990408,0
607811611234668552,42
458500171899080968,0
478770288910143752,0
588760537995677960,0
584058910713843720,0
566517663610704136,0
580394132233523208,2
505532304572027144,0
573510966449278984,0
546960472214081800,48
482382827837460488,0
595314935735521544,0
20160620000004138331,0
612913956272476424,0
575935760138506504,0
599138353673146632,0
586770187638804744,0
576468657610166536,0
20160714010004931079,31
531696305982935048,0
535169268111642632,0
575906221836472584,0
604686789810065416,27
513774508738351112,0
615268623396638728,0
533718087153750024,0
20160524140003326125,26
578368305975267592,0
601891468411408392,0
576534763406364936,0
607319042574782728,0
588287985754050824,26
594741654968078344,0
612921559362834696,0
612209767997247752,24
20160701160004523026,0
597712308348653576,0
518791046511988744,26
474392768014192904,0
577283977375650056,0
577387095815885064,0
510828492238098696,0
580934985192574984,0
615336531611095048,0
575441560976494600,36
599749949659287816,0
20160428100002508272,32
579574226583818248,0
595365425064186120,0
573636376466034696,0
606555042257833992,0
592498460196868360,0
577445292421419272,31
576905684013027336,0
602133017867063560,33
567464067984265480,38
575866669298094088,0
599824068186738952,0
20160617170004070825,0
613467440285749256,21
20160827210006594312,0
582460923730465032,0
20160624160004291061,0
572176200957432072,0
596971329366790408,0
604158404444819464,3
602077872332476424,0
20160525070003343355,0
572940627029790728,0
545144888245620744,25
599817862982406152,22
583091751665799432,0
598213505195184392,26
575903887974732040,0
578184315372835080,0
575374665384464648,31
604235608184852488,0
516510992457273352,0
585594581337248008,26
585713126201102344,0
612891225241948424,0
20160709110004775539,0
593104689487155208,0
522228643905146888,0
20160517100003095191,0
580219385348624648,0
568805872751350024,28
590216660984533000,0
575876126103048200,0
563542326643790088,0
578703379367203080,0
20160707220004730001,0
462901614420693000,0
20160428200002524895,42
536925692688863496,0
575892647609110536,0
563774129283534856,30
583131375431847944,28
20160627140004381984,0
571646182833525000,0
598621276260536328,0
575365498783404040,30
591361974135164936,27
20160517100003094783,0
495447445115768840,0
600679063425650696,35
487094513337110792,0
20160411120002099679,0
20160825090006440524,0
20160510130002905061,23
556233322368339976,0
20160430080002576768,0
576002940716716296,0
20160825150006456209,0
554856257941410056,26
459153404262879496,27
585546862321209352,0
580793563294470152,34
549883993646960648,0
510167378374430984,0
611248140833526024,0
600440810307064072,43
548498442263990536,0
574084607826202888,0
20160708180004757242,0
597010208585158920,0
513792781072732168,25
586056359015878920,2
604873540725903624,0
20160613150003953076,0
579697130344550408,20
20160707110004703430,33
537541529107959816,0
507848958987473160,28
597880205985452040,0
576594763126411528,0
614907437861834760,0
473818383389823240,32
582429660797735176,26
613617654158069768,0
589310261907689736,22
20160820220006269454,0
604391176656654344,0
587374847445700616,0
611648748094754824,23
608501133756862728,0
467067736808230920,0
523903489210847240,25
446302258418684168,0
572481532581646600,0
588448245546488072,33
454277599179313416,0
510082145151094792,0
20160827120006548217,0
20160828090006633160,34
516616128491950088,0
616507992648454152,0
465609061887381768,29
599884883623415816,23
20160527170003419889,0
599855524845981960,28
602201503427465224,0
20160502120002646082,0
607302828846747656,0
509503336425197576,26
453390683500187656,0
614597496311648264,0
587099370902524168,0
591917445753606152,0
612325354568159240,0
603596877912346888,0
606950782398369800,0
579067682494615560,0
20160428150002517316,0
571668878933889288,5
20160825030006437221,23
563299146434351368,0
20160430220002595123,23
600461509583179784,0
20160704080004598783,0
594289396748914952,0
20160706180004684951,0
20160513100002983188,21
20160419190002292088,0
480997402820481288,28
531783366052155400,0
532222189370347784,0
596309867610771720,0
555503142628757512,0
20160722140005197290,0
581194031808123144,32
575642123852845320,0
589053222333714696,0
576601198698696712,0
604212134410194952,0
577574431996514312,0
575185336347398152,0
614444250829951240,25
612038318497992712,30
20160418130002254910,0
605884497342238728,22
578050748617593096,0
607196141959778312,0
612338445561368584,21
585434494039756808,27
602759788752802056,0
473849548192616712,0
20160617180004074032,22
608656156088340744,0
578867710369206280,0
512663044183035912,21
589094682055676168,0
561876571896418568,0
612827839812604168,0
450544582191485192,0
595786887621251080,26
597744575414538248,28
20160424100002409718,0
612998258788143112,32
533036331383656712,0
20160517220003116841,0
451163629652283400,0
567728462815564040,33
478788716945477896,0
585933120784568328,0
613803098598543624,0
520092985526849800,31
20160511120002934819,27
593842582610514184,30
536369652951945224,0
602621161536229640,0
20160408150002033310,0
576519369052393480,0
609310900700057864,0
599324082504208648,23
601292349967962120,0
591125512034717960,0
601359642743804168,0
576445241935007752,39
20160701180004528709,0
575428281457709320,25
578176547370831880,0
568030972059062536,30
581713777452388360,0
598387944050397448,46
576382877541863432,0
444585364611404040,0
588123138768769032,31
596883004597473544,0
536279728785461256,0
576508020809273352,0
575527267191492616,0
612739539890343944,32
615954340988850440,0
460019040996298760,0
616505008938029320,24
613467090061365256,0
578116684150214920,0
578899036342325512,30
555563384746021128,27
578282358143193352,0
20160801100005533167,21
555731491628257288,24
607971467409232136,0
599325387629007112,25
20160506110002791990,0
511937695459577864,31
20160505070002756504,29
568095489094848776,0
595723371908435976,0
612176222918545416,26
480409866662318088,38
454705601268683016,26
20160827170006571672,0
20160802120005583124,4
593275344190968072,22
485438071588786440,0
20160501220002635216,23
615032838147805448,0
593099515897057544,34
585381675974791432,30
575288794593366024,0
534794833064103944,0
512854455163556104,0
20160621120004176956,0
20160813070005991252,0
533934290136731912,0
591774120975273992,0
577754203120734216,0
502803912068173832,0
589877662328033544,33
581104991440212232,29
580032107393323272,0
601221700406743304,24
615091852894277896,0
532526357578518792,31
580477875942068232,30
569657089777995784,0
605721999259471880,36
496398090626928904,0
591812368716009736,0
468951050003419144,23
486077671978045704,0
580052972696768776,0
607679773690302472,23
577678455475278088,0
20160407120001998856,0
473250539430219784,24
616643991219212552,32
580157204942819592,0
587628114016735240,0
575748124551680264,0
583389891241447432,0
595478512266121224,0
575776095324868616,33
576568165257974024,23
591116648556007432,0
602161202969186312,27
583030836849283080,26
609948681331806472,0
607590862733447176,27
20160419120002279840,20
582528393975697672,0
601507178511077640,0
575695791608303880,0
576869312661295112,0
588100898522140680,29
20160513150002992773,26
601060616483901448,0
612725438615130376,0
467832524513480968,25
575969903501119496,28
578258229478297864,22
586619974781505800,0
542133962961588232,0
462202710943338760,0
576458073594400776,0
573848063341236232,0
20160527160003418936,0
596346082137477384,0
489845534236872968,29
585602715468435464,0
517987776461803528,27
594723756706894088,39
605098197102104584,41
491840059218071560,0
580069558375682056,0
586896724279169032,0
610575871127851016,0
546782739009900552,0
594656254316515592,0
594251382907736328,0
609981696032379144,22
552859244404150280,27
597730879107764232,0
565752018958815240,0
581048269736513544,27
610841776067973384,33
593596114997874696,0
577952736927027464,37
601138362144788744,0
462654931698979080,0
592055684250472456,0
446132644674015240,4
614323704444227592,0
594973841957064712,0
567826856414285832,27
20160423080002387989,30
600668652366205192,0
531578090229338120,0
588918917666181128,30
568103893758644488,41
533370311018549256,0
586103445639926024,0
20160501160002622088,0
20160619190004133040,0
459040789146636552,0
613517117588770824,0
609378875293569288,0
20160817170006147059,0
451212633173922056,0
581551630424477704,34
469690756601221384,28
554158655369383944,0
598494816367546376,0
577292933993074696,0
597146866869604616,0
563799025103409416,0
615741878385512456,0
609860590411714824,27
569611190309753096,0
575881863424380936,29
608675318948958472,0
584908838629543944,0
599173345652510728,0
540956553126088968,23
588500623159201800,0
526291316863144200,36
481919782447222792,0
580942214897602568,0
576509176205807880,27
605125634670203144,31
20160518180003140593,29
525835878363303944,0
576815389187510536,0
573757009992617992,0
601508491512779016,0
20160815000006052314,30
20160721100005158893,41
586647221324222728,0
536122427772506376,35
20160512070002956627,0
20160827150006559304,0
575258686377693192,0
574938131678105864,0
608062670452560136,0
584574988246323464,0
575447500857544968,26
605497205830193160,28
559133127679676424,0
600005542324211720,0
585305058011254792,0
458468739457749000,27
575364873093910536,40
577627216632877320,24
613026831846609160,0
575243151439040776,0
613775153293168648,0
588407427695644936,0
20160620100004143666,0
599109548283793416,0
488575152703934472,0
575229581162713096,40
495425731111686152,28
603462198576025608,0
604904670883745800,0
518483489817890824,0
575463593865121800,23
474539772866466056,0
575946617656447240,22
576825472881528840,23
575223849461747720,23
599093095321047048,21
20160827210006595565,27
20160717160005046912,38
613595580509196552,0
468877444170911752,32
20160627090004366311,24
597890309182984200,0
599000267446292744,0
20160412170002127279,0
457861156908830984,0
575194449571745800,0
577681278871015688,0
574748049461481736,22
612845833980743944,0
540568481087623432,0
588712967709659144,0
543496052221677576,0
20160819120006211442,0
20160405010001941126,0
585311181535711496,0
585409544968998920,0
601443465212989704,0
601431513904451592,37
536836309545652488,0
468530943825547272,0
482277819838107656,0
20160424140002415972,0
605565505373212680,33
591028108895719688,0
602180838880186376,0
580187729023734024,0
612203236375400456,0
611520603240796168,0
507727502068683016,37
575850258664263944,0
566389372216152072,0
604886544695693576,0
610190106459901960,26
595387112585433096,0
20160502190002670095,26
581989978611912968,27
487425731752628488,37
615115798058373128,0
595441129214709768,0
612234836907659272,0
575431159488450824,0
555056195019214856,0
586732318568222984,0
596624632761553160,22
539566460503068680,30
574952899243675656,0
585478182472257800,0
20160501140002610380,0
578976115863851272,0
588130581863206920,29
580242357761347848,0
611249594671566856,0
576642857633320968,0
593459924176998408,26
575032165314597128,0
609925725025210376,29
603377601225953288,0
609543878608949256,26
463162023857885448,0
523088952018604296,0
575946410357166344,23
443858880909283336,0
20160504110002729281,43
20160504180002744494,27
591346958703005704,0
607827133598797832,26
575848206433259528,0
581770134914371592,31
608314573849628680,0
606983715091910664,0
593378835773264136,0
571842684516306952,0
581874339628978440,0
20160811110005926384,0
597140944436858888,29
598274294643953928,0
614948222779003144,0
20160827180006576607,28
20160417000002224112,0
607756477704179720,28
20160426010002452715,0
611637665804062728,0
605118976506204168,20
519443247454490888,0
576515965173370888,0
20160827050006532943,0
603614481297182728,0
470219768645816328,27
575325694796501256,0
597049097752416264,0
565663604599165192,41
577346098348167432,24
20160628090004408175,0
588821272155131912,0
588249057697206536,0
464119477823344904,0
583226100608405768,22
591203630476955912,0
451117212271382536,32
596968607632592904,0
549066136352723208,26
583817727672586504,0
581595203354234888,0
542408883340054792,16
596112856001286152,0
613938811956629512,0
593610750434480136,33
605874972170129672,0
612695284253724680,22
577413331061575944,0
607773448462143752,0
577350520679698440,0
518093973093355784,0
541230112268357896,0
451493465197383944,0
20160715010004964004,0
20160420080002305779,0
576095088568963080,32
604799664721498120,39
614372969103233288,29
613498381045600264,0
20160523040003280861,0
504995962041667592,0
580454919710970120,0
20160415140002189213,0
513615104835588104,0
576004858654494984,0
581770875863306504,0
458014886513872904,28
522494497993527560,0
591721851298779400,0
575997073371959304,0
613624077407490056,0
609269797519102216,0
517156623911751944,0
20160727140005360573,0
580400156831125512,0
558414351346700552,30
611623450628329480,0
575942494177464328,0
575086700787666952,27
475169331026596104,32
607127658806906888,0
513695797682901256,0
576322932758810632,0
579576057749835784,0
613459024876146952,25
576061421486346248,0
531737920709595144,24
569630468647948552,0
465831761268445192,0
567899865070178568,26
614262988479664392,0
563018270672687368,0
605120647651135496,0
20160427220002500608,0
574924591399440392,0
575388978396533000,0
604177189155377416,0
578714851635892232,0
525178131854659848,0
609408514225344520,0
604615513745658120,0
575207099768770824,0
602071030030143752,0
591780816737014024,0
611313892789850376,0
446092382065135880,31
541050834729832456,0
509985934293340168,0
585552715992535048,0
595455431539691528,0
20160807200005804116,0
599730567025528840,0
20160827220006600069,33
574490023403982856,0
586055223944941832,0
606543341701566472,23
604870312059736328,0
513566356260524296,0
20160808020005810756,0
602002059247489288,0
577287664990949640,25
590372615491686408,0
601269674100920584,0
20160824100006403334,26
20160814210006050281,0
454266776985800712,0
577971734263632136,0
530989250338885896,0
590993564322762760,29
616392564202803208,0
530531126838563080,38
20160827220006598603,0
614524528818655496,26
607793916330119176,0
607785930845065224,0
597706719363076104,0
20160521130003230754,0
579275715401224200,0
20160506170002802477,0
20160728140005395277,25
601341682859905032,0
583715349493453064,0
615471093179748360,0
601910720115773448,0
589485251709899016,0
20160804140005684335,0
599811712153030920,29
574954882084114696,25
575438708270960904,24
591743677726986248,0
517256817454092552,29
546795661710856200,0
538845974781497352,0
575103835299647496,34
598195252901187592,0
583805180655439880,0
526585775542767880,0
577905488822276360,0
596828263746113800,0
612721773489688840,0
20160508200002860572,0
520193004812636424,0
599213429424656392,0
545524476431831048,0
20160506090002789052,24
581165931170894088,0
530379189879050248,0
612108513203720200,0
572310496967921928,0
576966592278040840,38
554302062121193480,0
576608958689579016,0
592832146641522952,0
20160612220003935723,0
565034294045577224,29
528829538608615432,0
446973216011849736,0
583182413341921544,0
599189408024891400,0
604712505649926152,0
591826315288514824,28
575315082385297416,0
611684277045694728,0
615079571024252936,32
488470211796668424,30
467961648980693000,0
511622386181738504,0
468259300456796168,45
590221004085661704,0
576831082763128840,0
599043064220094472,0
581080768856461576,28
580261759311417608,0
492853894578180360,0
606322444159947016,0
531650661545152776,0
576577609580679432,0
531206768949203208,0
20160724230005267728,0
516333179125108744,0
494683901181038600,0
612946912345067784,0
578974678752694536,0
597560914643783688,0
612907562081193992,0
575997518916096008,26
518847613932409096,0
609162351068844040,0
575841185302581256,0
616580903904219400,0
604273034076885256,0
588968269583486984,24
586089330238296328,26
576138470095851784,0
576837459002789896,0
576099663849984264,0
592735546116149512,34
604991737873568008,0
576839593559592968,0
587602162465378312,0
20160708180004758117,41
20160704160004615622,0
585280436641468424,0
576123255711076360,0
575162012846264584,37
601312447613112328,0
568864255063888136,0
586896506871615752,30
608139198808985608,0
609950741859143944,32
555135024244986120,39
612245468503609352,0
503002460487422216,0
486573885672657160,30
593439383714009096,0
585440113064939528,0
616559902973759752,0
546435431110021384,0
591766909272199432,0
515840113775742984,0
589909514090713352,0
598453533645213704,0
565835661769183496,0
469929928901529608,0
616528259969978632,0
20160409110002052509,39
459390469940449544,0
609368165348020232,25
496177323444277512,28
542460863903174664,0
495571791079543048,0
590601143470526472,0
581825960681148424,0
584464577505267720,0
592719662748274696,0
575485388232069128,41
20160722140005198067,28
599732128388747272,29
20160427120002485535,0
611664076556210184,25
600840713243987976,0
575300990295609608,0
574820426723627016,23
597017632134140168,0
610748405148291080,23
579757322046279944,36
614086345509310728,0
598616411203440648,0
575847975704596488,0
575750046851534856,0
522967284369592328,0
608859169486803208,21
596318076484456712,0
20160817200006152585,0
557340852205129736,0
612271470923485448,0
572921208048193544,24
20160512160002969391,0
20160428150002517160,20
581371659483615240,27
605514377654702344,0
587629478767759368,0
594015716944908552,31
616616554951348232,29
591967120405827592,24
20160425170002443494,29
447450600955711752,0
600537190715363592,0
512195560044761096,45
583326643771150600,0
576499634046767368,0
20160512080002957737,0
586887234943193096,21
539111712586993672,28
576180753914662920,0
20160708210004762238,37
561509363492065288,0
481820013846597896,24
594669323507732488,29
451433456291811592,30
588923640318267656,0
579554100031524872,21
572255765268533256,0
575191443665064200,0
601393743676838152,2
557860305774842120,0
468614222075400200,0
607928432617066760,0
460501710880641288,28
573893694415966472,0
602880106767061000,0
615065719494676488,0
581130512655978760,0
540013156898967816,30
614503092754321672,0
509140869488578568,23
596010101769244680,0
596870722333184008,0
602377032004800520,21
20160410080002072873,2
578925310494380296,0
506401515959750664,28
574999018787049480,0
595329608543375624,26
602821907384897800,0
575167147571941640,27
543379381272187144,0
582337502627500040,23
570514784546459656,0
615635426060800264,0
508397067555574024,26
514462595692892168,0
614535918434390280,0
606210194183032840,0
20160507220002836224,0
20160621100004172801,0
605642052763390216,0
586575129216028680,0
20160707100004701896,0
589021429668777992,27
510822080564957448,0
575115358881452040,7
599703211456073992,0
613108409037754632,24
587648808695894024,0
579006744542318856,0
20160420150002317254,0
611265581705859080,29
20160623170004255943,0
577215194187436040,0
538883927612329992,29
604118468807102728,0
567838896231026696,0
541034705441525768,36
600359370949136648,32
609346854668210440,0
20160712120004875939,0
596321877211746312,27
588929619533500424,0
569062197045498120,0
582306304941363208,0
465633820486406152,0
607729978880037128,0
606351496342147080,0
603495263876681992,0
599654592979931400,0
575991373052776712,31
20160812070005954411,23
599255291061604360,29
613769687393636360,0
562755105175113992,0
604960526044238088,0
20160825160006459946,0
581119672955441416,0
575308678513561608,25
612726615981428744,0
594278860674044168,45
512125111784968200,0
615863140831203592,0
587050219556835592,0
520452799239033096,31
526603095451373576,0
588078387113758984,36
598269444711518216,0
575362069461733640,0
589544345980375048,26
588087472261435656,0
514175948753473800,0
593967366803558408,26
575789850351898632,32
588012668846084360,0
575017052683636744,31
615988940482023432,0
566073498284331272,0
554172066102775816,0
565905264717336584,25
566394022768152584,0
606371379943575816,0
605561552040366088,35
517902702932398344,0
467961344985927688,0
20160420200002326125,29
584610510167609352,0
576590581631815944,21
604364532382437384,0
553546347316285704,33
497596048877817864,0
20160521180003240320,28
20160501140002611054,0
591107622036312072,0
569459268391014408,28
525964226733281544,0
606312330946416648,0
592246926276038920,0
493102505815707656,0
543917229868060936,0
517983074286309640,0
601371372358209800,21
446827120073641992,30
20160419180002290464,0
20160406110001972271,0
611400673669419016,0
20160724220005267531,0
599055724055630088,0
576501079169044744,0
589661208693444616,0
607000655902544136,0
577365822985474312,21
503401597192114440,29
567774452276793352,30
442631586739916808,0
578954668349067528,31
20160814070006023150,21
535849727892131848,0
581729555308351752,0
598534020048883720,0
545377511593218312,0
600940414458925064,33
612652980100927752,0
599889742380666888,22
599905909308657672,0
577143489884590088,0
442556033139740680,0
580310223797882888,0
579391073189629960,0
600825998434373640,0
469533304727539720,0
463131042102906888,0
571388170608840968,3
610162363580027144,22
575306829949571336,32
494411919097073672,0
584529399282405640,0
576470115944501512,24
523782315684401416,28
575248223703142408,31
575512172914807048,0
588989440148377864,27
575752803339735304,32
615064885482491912,0
475732386408042760,0
601192735474454536,0
593073610826977544,0
615297699150827784,28
597683657980776712,0
20160713190004923228,0
597506366285811720,0
599041662735356168,0
580735964964458504,0
531732340758548744,0
539487298207617032,0
587556201592524808,29
612093027590082824,0
582005775971389448,0
599793892845424648,25
543600249587896584,0
539556542836379656,0
583082093257429000,0
575489484037034248,0
601293792439439624,0
592587736737648904,0
20160521130003230625,22
597632560662581256,0
588432177671180296,0
20160716000004996510,21
578122055518523400,23
538230621420392456,1
575861239771566088,0
20160729220005451791,23
574746291913887752,0
598989962771173384,24
590461421909709064,0
20160412230002132009,0
578961757469413640,0
544162472878149640,0
575151262685729032,0
575242738291707912,0
579882635107504392,0
20160817160006143994,21
581117217056231688,0
547513039855816968,0
586718859558392072,0
471520229646667784,42
576182976568627208,24
576807412971868168,26
513820972290150408,34
580433148555300872,0
615627880096862472,0
536547456687542536,39
454710920485015560,24
506936307570708488,0
586013007822196744,0
607902647646687240,0
566348940878811400,0
575983629511954696,0
584371190554955784,0
579826219210510600,20
20160403190001917668,0
566703270177804296,27
600384484654715144,0
20160826110006491337,38
575915624769786120,0
526301618627416328,0
612941246922493960,0
20160827160006564988,0
517116958856974344,25
587125437763686664,27
530990948813901832,30
611962836452642824,28
20160513140002991888,0
599110484838322440,0
591307628269801736,47
20160507170002829522,5
513577793179619592,0
576572338103914504,30
582440607528521736,0
573261262184517896,0
450679064907223048,0
530784819760599304,0
591843594000666632,0
561406895034732552,0
612959039713710344,0
575978427736133896,0
572530109156692232,0
563888384716574728,28
538510932058312968,36
610036349591883784,27
609434734220546056,0
575415562365047048,30
585872603948781576,0
612444242945511688,27
604987304796229896,35
20160701000004503652,30
597481662296625160,29
594583170574192904,0
20160629230004468044,0
20160701210004532723,0
614533917516501000,28
588475135992795400,39
591033189657481224,0
609516877131026696,0
588086299022331912,0
20160524100003318923,0
608823963337888008,0
20160521180003240451,0
582552001775144968,35
591057202349871112,21
613824043904143368,0
606379769499488264,0
575820885819134216,25
483930376184533256,34
590378133518028808,0
586252604166639880,0
570284224989368328,37
20160827220006600009,0
546470368571822088,27
563021375321673736,30
528670387093901320,0
613010921819738376,30
576496869849436424,0
466561863782502664,0
575212047260717320,0
576084293864919304,31
576897913016291592,0
594952576223416328,0
576088683338272776,0
20160511170002945286,0
609524707418444040,0
578006743565471752,0
601875956415598600,0
20160420170002322029,0
575885630253306120,0
599196506800525576,0
598242894037389576,0
598330887205031944,0
613613921764380936,0
493283255034843400,25
593566551328690184,21
616580963664662536,0
526612329823997960,0
575853707707552008,0
575816456969654536,24
600094228768362504,0
588309968243920904,0
595600479036117000,29
574024564099518472,0
586662456756015368,0
604359866026299656,0
602179641171513608,0
544105448530252040,0
603661847664529416,22
587013256850182152,34
578630709694959880,0
608621231100399880,0
612183805381316616,0
20160422130002369876,0
20160617180004073203,0
607940041058029832,0
576213806548520968,0
590690005194641672,27
593140525721194760,0
560626738812424200,31
495639965162541320,0
564186921744470280,0
579682910722855176,0
576892555522740488,33
601905456482357512,0
614297089060376584,0
20160723130005227677,0
601251459505328136,27
575484435344920840,0
586131239354765320,0
20160522130003261103,23
578333604753445128,28
575447138520010760,28
535870754097467400,28
582302807042822152,0
20160701140004518050,0
586063109186129928,0
581822129771646984,0
567383000510107656,32
568863113693106184,0
590416756363759624,30
570914331579912200,0
576191387876200456,0
575963378523049992,0
585292732252033288,0
594529896621936648,4
20160630080004473928,25
570085905402957832,33
20160428120002510492,32
601188121823940872,0
20160521130003228594,23
591247646056779784,0
539048720340095240,0
615546624541724680,0
615666181071704328,28
614450387465801992,0
583678034381377800,26
573840763431948552,0
575197017282711560,0
528275289453629448,0
609592387328545032,0
608662331924156424,0
575885193148108808,29
442635067324370952,0
517483464505692168,0
601149806420693000,27
598507900305936392,0
595670294971027464,0
561335845882171656,0
507947840962564360,0
509549525854064648,24
20160524220003337557,0
577419062913536008,0
576581829419601928,25
544828919086321928,36
583080619420946440,23
20160518180003141977,0
20160617170004073653,25
20160812010005952889,0
589769192660537608,0
587149126144102408,27
20160827200006585479,0
550099504125186056,0
581058219028254728,0
613473270880014344,0
20160629200004463649,29
565672214683193608,0
600780951869460744,0
615651217422422280,22
587754908346749192,0
20160502230002674854,49
587743902065233928,0
587426483849400328,0
593984699966165256,0
496261304802087176,0
512947955930501128,0
578140235796320264,0
541187875811627016,0
602687849417937160,34
545782247593087240,0
20160417120002232621,0
576536878870695944,0
451907943911133448,0
615324039480611080,0
555079252198821896,29
609205910811709448,0
462951949306695944,29
586808107821175048,21
535605326066487304,0
610760010233811208,0
575295896187572488,0
575248137325646088,0
