ID,PROB
645264432586297352,0.0110
642597072003928328,0.0051
642797370957893896,0.0084
649223685869146376,0.3216
648667166010249224,0.0121
642651801069293832,0.0202
652898030508314888,0.0318
646894396943372296,0.0041
652664560313962504,0.0181
646312077308203016,0.0103
651434915564359688,0.1275
650872676503523592,0.0147
649113849898733576,0.0029
641047992383574024,0.0355
642534153207681288,0.0036
649873197776244744,0.0063
644336517300359432,0.0077
649836870053662984,0.1002
639298260078432520,0.1267
640568893856813064,0.0176
645510106368184584,0.0059
647193053517320200,0.0529
652508269608177672,0.0184
647581233659777032,0.0243
652219801787175176,0.0051
641803805402337288,0.0023
641136812743462920,0.0049
644212105637007368,0.0071
649666602089844744,0.1689
640411786268381192,0.0146
641049210820497672,0.1082
645525935042334984,0.0052
649283409562046728,0.0032
648549982986572040,0.0830
643520630649524232,0.0384
644726778388025608,0.0052
651820746519089160,0.0074
642497591459713032,0.0110
646075381215924488,0.0040
649806510104252424,0.0054
649872557767397640,0.0801
650573384903561224,0.1351
645412011529736200,0.0083
652513941431259400,0.0514
643463991640723464,0.0006
642542512279392264,0.1218
649044859226689544,0.0105
641346101365969160,0.0109
650035882807529480,0.0961
650005388120297736,0.0042
648475625358626824,0.0037
641872139086991624,0.0081
644243443597447176,0.0624
642653275459424520,0.0122
650715187115987208,0.0701
640354882338951432,0.0261
647708974551929096,0.1372
649773492459278600,0.0104
642690875868057864,0.0165
646323028090687752,0.0117
652881486797606920,0.3152
639608663304048904,0.0086
649096341724598280,0.0038
649709929216610568,0.0095
651964200507150344,0.0492
652064867443806472,0.0360
648306009902682120,0.0085
646177393492365576,0.0065
647822694615617800,0.0059
639899054658031624,0.0098
651606312601260040,0.0386
649079477971718152,0.0442
652016435261870088,0.0462
648656719215333384,0.0095
639570821630660616,0.0099
642502591346905352,0.0173
650541099139469576,0.0049
650642817403588872,0.0561
651131347804360968,0.1071
644061745475752200,0.0169
647678497363333384,0.3122
647072949110575112,0.0074
650652158932291592,0.0792
651142916995026952,0.0123
644267475441029128,0.1115
648651898475253768,0.0092
644689233159655432,0.0445
649645510226874632,0.0092
652230145704202248,0.0878
642419090597613576,0.0106
643490708442845192,0.0081
650597176480633096,0.0553
648419741139996680,0.0581
639734331547324424,0.0475
646917540592750856,0.0505
648974040257532168,0.0028
649262490319851784,0.2446
641390904585752584,0.0092
650053125255729416,0.0053
640322227669045512,0.0211
649854508981030920,0.0176
650696749735743752,0.0035
647872486758682632,0.0211
651569695085826056,0.0050
652642560568725512,0.0064
642345710049562888,0.0602
644609621729742856,0.0359
641940359030509576,0.3468
644132047262060552,0.0070
651306839329214472,0.2131
650837704279330824,0.0073
644146648364093704,0.0047
650832623039418376,0.0003
640579877673635848,0.0661
649077815475441928,0.0423
640680298773745928,0.0045
643947400771145736,0.0704
651355031706013704,0.0644
641049715638538248,0.0181
647548751207993352,0.0985
647560492365123592,0.2377
649906804855148552,0.0045
639914366971416584,0.0658
646496899515289864,0.0092
644113251394654472,0.0124
651102011701334024,0.0150
651162135178514440,0.0951
647715944033947656,0.0084
652015094175109128,0.0151
651981899002023944,0.0051
649697307566018568,0.0423
640388213843693832,0.0029
639658667720839432,0.0127
641733012832129032,0.0418
641054133842874376,0.0092
644666348869259528,0.0216
650599609596383496,0.2012
652649020006600968,0.0245
642566692131574024,0.0058
647723185449472008,0.0279
640247256213098760,0.0075
652826791102124040,0.1214
640409910709850120,0.0517
652306093015306504,0.0191
646550046673735944,0.0044
652649834204893192,0.0570
648875411039588360,0.0081
640324517968744712,0.0092
640952473745363208,0.0526
652599672526868744,0.0033
645634361969873160,0.0074
650094462478848264,0.0068
649842266394857736,0.0092
647943195627360264,0.1725
649153278814195720,0.0238
646147646825697544,0.0225
650490702798524680,0.1721
651567394275201288,0.0189
642559478809497864,0.0161
644628886402896136,0.0340
645296367765295368,0.1028
641868747010740488,0.0141
652805367259992072,0.0084
642602216972095752,0.0102
642538967471755272,0.0026
641895662991970568,0.0335
649171454109159432,0.0051
641102196666011656,0.0229
648243890381393928,0.0003
643423528955154440,0.0121
652720218266669320,0.0122
652615278567362568,0.0087
641728895367778568,0.0054
641198845107113992,0.1257
652679199022125064,0.1985
648511369410252808,0.1324
641102407530450952,0.3154
640354371598553096,0.0161
648239830462894344,0.0681
652754338166345992,0.0593
641842655159914504,0.0070
646254845090599176,0.0033
640424914456678408,0.0593
649185999393394952,0.1350
641017212341063688,0.0257
650582447947256072,0.1597
650508140147642632,0.0151
645419908187820040,0.1175
651491721405796616,0.0355
642474833619193864,0.0495
643498741659078920,0.4317
642842071568224520,0.0060
642516468847612168,0.0383
639912361439793160,0.0183
642447345870442504,0.0065
639766382061293576,0.0097
646252814904856840,0.0061
644410697123368968,0.0057
652017538212827144,0.0156
652009284409757960,0.0030
651381489887350792,0.1415
642411775060348936,0.0051
641998155633660168,0.0340
640525104282865928,0.0074
652115466168307976,0.0480
649859563067019528,0.0005
649844329103233288,0.0431
647166378775679240,0.0285
648470008917135368,0.0083
651832332562469128,0.0846
652602396131725576,0.0188
652497733885628424,0.0056
646970483480203528,0.0088
639857675709976840,0.0069
648374409924448520,0.0049
651329386590507272,0.0099
650960209077866504,0.0380
652676505297489928,0.0136
652593158219108360,0.0218
651117267509055752,0.0193
651334150086725640,0.0101
645480212129124360,0.0102
643283457312559112,0.0006
652095140629843976,0.0084
642987230398255368,0.0888
652844608463573256,0.0196
652664299931570184,0.0452
641281401307533576,0.1439
646268583977947400,0.0153
647025436823392520,0.1394
641188075115909128,0.0103
646287278720684296,0.0083
649848945278717960,0.0221
646853167857799432,0.0094
644616498517643272,0.2981
652685232041889800,0.4870
651226290916954120,0.1556
651961327736066312,0.0206
652823154078519304,0.0099
650200319153672200,0.0018
650513166979043592,0.0067
648396554087960840,0.0042
649816108559241480,0.0068
649276653377163272,0.0962
641304102659166216,0.0000
648562621624094728,0.0853
643935359830331656,0.0057
648431277287936008,0.1443
649068684282695944,0.0670
646213510543446280,0.3584
644629388914069768,0.0269
647278260291375368,0.0035
647570445029085448,0.0051
652877099035529480,0.0080
652690749539749896,0.0060
649816202620702728,0.0084
642875183878639880,0.0045
641830351445954568,0.0256
650503926742782216,0.0865
644708851798511880,0.1262
645509673776058632,0.1226
640585116854259720,0.0167
643236283405045768,0.2142
646380987743211528,0.0518
644043484113670408,0.4369
648371927206859016,0.0133
648984067152285960,0.0169
646423684591915016,0.0329
652816241848750344,0.3359
640401439029465096,0.0433
648992857297785096,0.0052
642755793988358152,0.3006
651864230143725832,0.0064
651393682259317000,0.0030
653002403959803912,0.0095
652648493294293000,0.0170
651896448496963592,0.0330
652213513896333320,0.0075
641976172355260680,0.0882
649888771050836232,0.0108
645446145094455304,0.0081
641401619262476296,0.0104
651507218679599368,0.0064
649308189216477192,0.1478
645484969006731528,0.0046
650362587120144648,0.0102
647776762549243912,0.0070
646925769213218824,0.0102
650039472796209416,0.1586
650667235106361608,0.0101
652963233514131464,0.0123
642600234970517768,0.0011
649372175161102344,0.3821
640274432551555080,0.0071
639936013984076040,0.0089
647184313015603208,0.0847
643910023507873800,0.0113
650583362129367048,0.0111
647697074355179528,0.0238
644213548074930184,0.0093
648372241368616968,0.0348
651561588536381704,0.0158
649097525164249352,0.0092
648324984992698632,0.1471
641150637446271240,0.0035
642768119462367496,0.0547
641150784985108488,0.0107
647679523399143432,0.0068
644238810342756616,0.0673
652458208392122632,0.0029
642845373399830792,0.0150
644694253389221896,0.0036
644098529882542344,0.0025
648025620143411464,0.0058
645569002768175112,0.1394
643484751239319560,0.0082
642839809991119112,0.0054
646482595420311816,0.1955
641841469228847112,0.0097
651948052268978440,0.0051
645529287918620936,0.0563
648609197709070600,0.0910
649253326445089032,0.1915
643295806358556680,0.3243
643998217498791944,0.0092
639626889945681928,0.0307
652702644862718216,0.0049
644183806139437064,0.0217
641066887437881608,0.0614
647534436090384648,0.0181
639636681347043592,0.0092
645747228048101640,0.0036
651130578292183048,0.0161
649900052310921480,0.0307
650453805271355656,0.0462
648366067076304904,0.0114
643955843099791624,0.0254
647399124370460936,0.0735
646182335045177352,0.0035
649886030870089736,0.0299
641422966952825096,0.0091
651932936274186504,0.0022
644115572178555144,0.0034
641978168223207688,0.2430
651943231268851976,0.0443
652870545485860872,0.0088
644245086095282440,0.0092
650433600788893704,0.0026
644118033136095496,0.0047
651909101000855560,0.0078
650727470504349960,0.0176
642916238397280520,0.0418
646354665222443272,0.0170
643263913290371080,0.0108
643293811908284424,0.0083
646011385800560904,0.0423
640510392677699848,0.0066
645532638152495112,0.0212
640448265673773064,0.0098
642636862543892744,0.0217
652664789700448520,0.0181
643485620215222536,0.0170
649216520462799112,0.1895
641113716363890696,0.0117
645365661450637576,0.0209
648482295317008392,0.1242
646844082064199688,0.0232
639908072562626824,0.0063
651919771587055880,0.1870
645147515347276040,0.0039
648526404681470216,0.0042
650667436164518152,0.0083
648701533482914056,0.1020
639867211334291720,0.1934
651917565483815176,0.0050
645015777644122376,0.0062
651201727571169288,0.0087
642422526504341768,0.1131
640997590204158216,0.1223
647325982520250376,0.0252
641028525712740360,0.0279
652762012148830472,0.0062
651835569004876040,0.0073
647895978912780296,0.0120
648473939634295048,0.0106
650774141892301064,0.0062
641949770637643784,0.0059
648246041874796808,0.0208
651842415988052232,0.0003
651548380681474056,0.0165
652961371066994696,0.0120
647898461353545736,0.0118
640531107070087432,0.0104
639872882712776712,0.0027
641864288901795848,0.0092
645492843518890248,0.0082
651843703018622984,0.0104
650804538835472648,0.3427
648277034811789576,0.0054
645332699640238344,0.0158
643276163149467912,0.1706
651903610489147656,0.0073
642695014010327048,0.0476
640512336192344072,0.0097
652741648693858568,0.0317
651283562720399624,0.0884
651443257053548808,0.0388
646486514275979528,0.0038
652292016352268296,0.0177
646395903518707720,0.0431
640291189123191048,0.0439
642560701239398664,0.0103
646176802129056008,0.0771
644118270894412040,0.0255
647598178337558536,0.0001
651394297052008456,0.0144
649045846901395464,0.0050
647953165446025224,0.0573
649951707379273736,0.0889
643903347987845384,0.0094
648515902806954248,0.0057
643587383274508552,0.1096
650712301309005832,0.0062
650582761203044616,0.0052
647629080157491208,0.0111
647710486195867656,0.0064
643418388835602696,0.0078
641103914837479688,0.0078
646409225542569992,0.0072
640669546180513800,0.0986
641967170842005512,0.2045
642604119357395208,0.1298
650837153365889288,0.0618
640518004626428168,0.2855
639584905717616904,0.0037
644215543540224008,0.0039
645007848790561032,0.0061
646858757044703240,0.2897
641096596313870344,0.0089
639593724409549064,0.0103
649814885533749256,0.0095
648399347737694216,0.0063
648481327196147720,0.0126
648590797012209672,0.0045
641777186176504072,0.0026
652682080769019912,0.1108
646777826573291528,0.0097
640320613474373640,0.0071
645205198695829768,0.0470
644568895264395272,0.0055
647572438841823496,0.2015
648379735121858824,0.0202
642599442146398216,0.0090
651385724674773256,0.0138
651283041217417480,0.0042
645523741371011336,0.0364
652922028814242056,0.0207
643983603813847048,0.0774
643335072342085640,0.0255
652748311580643336,0.0055
650602883191934984,0.0087
645567624385663240,0.0067
651242221781127176,0.0077
640290630332846344,0.0037
641741169956491528,0.0061
642106950879809544,0.0190
652685700411429128,0.0055
648346625403523336,0.0344
649015893489094920,0.0287
643282162052763912,0.0229
643902504202932488,0.0086
641062539228090376,0.0036
641030889706360840,0.1000
652289728275550216,0.0028
650036488196591880,0.0189
649706530177814536,0.0110
644162735994573064,0.0085
649264792229384200,0.0082
651510614111293448,0.0058
645057703235817480,0.0175
649828890222530824,0.0075
646259293032550664,0.0126
652794123194994696,0.1783
643944574053519368,0.0057
642632841171046408,0.2192
648217849860460552,0.0128
649778193628139784,0.2856
647744655554777352,0.1841
652694722409664776,0.0058
646815130796953608,0.1390
645281290022555912,0.0054
647582834952769800,0.0767
645588667175276552,0.0087
640193641775632648,0.0887
652952746411954184,0.0038
649005372673101832,0.0442
646546085111664648,0.0028
641118734940901384,0.0095
651353693295218952,0.0368
645458806129561864,0.0727
647669252437839880,0.0110
646114362641092616,0.0072
647635883771564040,0.0027
649880143711440904,0.0596
648188708968730632,0.0100
647519064469540872,0.0049
646942128626209032,0.1307
645706931842846984,0.0063
645040192536711176,0.0170
651441859553398792,0.0109
649872902472077576,0.0051
648340497307275272,0.0094
645435051672080392,0.0091
648396296708689928,0.0049
649784287775690760,0.0082
645409820626653448,0.0103
640514442445984008,0.0225
644234057760117000,0.0101
642390369186615560,0.0081
652630468415459592,0.0242
645565188770107400,0.0034
648389217042305032,0.0335
647715931383926792,0.0056
644109624277995784,0.0205
645497347916173320,0.0109
652803453172584456,0.0172
649068784283291912,0.3487
649489661491679496,0.0625
641909050748965128,0.0106
640377085038170120,0.0082
649971882803597320,0.0056
643609132384915464,0.0038
651925773803851784,0.0034
647541974496186376,0.0050
645514161958162440,0.0289
639928209634234632,0.1287
640693457463021576,0.0403
641733541633200392,0.0086
650158730104541192,0.1691
643537928655474696,0.0038
644433416720224264,0.0216
646200763751600392,0.0078
649841456256651272,0.0066
652903485972418824,0.0556
650557435500564488,0.0064
650572889707254024,0.0003
644124515130937608,0.0077
647712783541997576,0.0050
651314784666390792,0.0135
647676314127438088,0.0525
652069447841878280,0.0045
643288620072964360,0.0086
651908930661781768,0.0122
648348222946808072,0.1608
641948200986480648,0.0148
651354981667966984,0.0148
646280305472180488,0.0112
640463322872811784,0.0232
648392498875470088,0.0050
651054109318713608,0.0104
649717932745560328,0.1270
650023888104722440,0.0510
640287542343635208,0.0172
643408217195417608,0.0238
643915898679202056,0.0459
642377186111656200,0.0096
639759562685026312,0.0057
641765246872064264,0.0356
652159385816011016,0.0092
649159569171288072,0.0048
642045875496947976,0.0077
642812669908226312,0.0203
640879833441636360,0.0021
640487412782338312,0.0496
647646450028646408,0.0783
651309272151363848,0.0055
651349187731919112,0.0115
644836028498055432,0.0114
649701933371625736,0.0144
639776785654878472,0.0024
652787126651326472,0.0040
651381356223270920,0.0083
643938185189003272,0.0219
652179795920032008,0.0086
642806252430168072,0.0167
644888411060048136,0.0165
652751431421399048,0.1748
652102254035210248,0.0209
641164131033944072,0.0950
644243589659889928,0.0038
641858032384348168,0.0440
646475572033097992,0.0222
642763707490767112,0.2043
639641805444354056,0.4799
645529069529600264,0.0084
652829039022575624,0.0772
651323463125962760,0.0012
639421267774017800,0.0204
651998539374661640,0.0029
651823640840507400,0.0174
651932206532399368,0.0645
645791621786374408,0.0097
644197015831449864,0.0055
642708826130223112,0.0293
642224641120669960,0.0225
650266754848657416,0.0191
644737159617581064,0.0860
648395928356524296,0.0477
642755557899374856,0.0023
642643587657371912,0.1158
645492195012382984,0.0329
647227366329815304,0.0281
651019356431454216,0.2751
643833958697537544,0.0607
652836839824035848,0.0799
641106001788932104,0.0049
641071618520518920,0.0120
642702498250887432,0.0104
652816346639241480,0.0112
645482983196725256,0.0070
648893277625389320,0.0659
650652733115732232,0.0056
641795116943544584,0.0239
648317947059638536,0.0078
648701237776093192,0.0049
643369090647331080,0.0320
645506066196467976,0.0038
641724110648381448,0.0050
641910815779196936,0.1187
649287592751141128,0.0096
646479332109193480,0.0232
649871207008571656,0.0109
651147620965683208,0.0460
645639006347857928,0.0118
649873391041384456,0.0483
646960876225564680,0.0066
647639698365222920,0.0617
651694749358493704,0.0214
650445469167652872,0.0853
643986717623193864,0.0649
642786774686372104,0.0351
651195110133862664,0.0422
646110067715739656,0.0479
639527023668105480,0.0154
649159177716895752,0.0119
647556473810850056,0.0003
639292914488315912,0.0031
650549333355139080,0.0146
646007534674513928,0.0044
649362713364926728,0.1040
646091278542442504,0.0118
644153235644354568,0.2857
646983179336421384,0.0312
646374057184334088,0.0073
640562405637623816,0.0060
648366413181882376,0.0094
640144174909231112,0.0026
648492720603533320,0.0102
650652123616252168,0.0302
650450422632288264,0.0494
642868474367971336,0.0195
647697689684742152,0.0039
641314521771675656,0.0115
645313541846339848,0.1348
641354604503633928,0.0439
641582103636480264,0.0252
644220585211072776,0.0101
641162122566307848,0.0361
651399367554502664,0.0087
639776851975213320,0.0470
649044299832365064,0.0057
641603692155375624,0.1526
642084511328243976,0.0095
647646215516721416,0.0025
644131306992570632,0.0336
648341135369965832,0.0080
645365727133437960,0.0042
639481660055752968,0.0104
641678166846345224,0.0079
647087640977346824,0.0831
650892177341157384,0.0136
645553649895870472,0.0322
648921142307852552,0.0040
648232809290273032,0.0950
641644070963253512,0.0072
652190622299459592,0.0127
644931658931245064,0.0088
649172415787569416,0.1140
646795278820577288,0.0055
641048518156357896,0.1391
652715074330300424,0.0269
646994178143686920,0.1015
652750175067967496,0.3047
647582973490630920,0.0083
644042934341079048,0.0032
652102982283825416,0.0135
645291866404688136,0.0003
640407742279847944,0.0076
652741141459898632,0.0069
650029350204215560,0.2810
647060906550759688,0.0104
647779125670449160,0.1160
645380760005513224,0.0110
641243353567989768,0.0058
649920863323296008,0.1096
641241342374055944,0.0489
649807070329049096,0.0061
641014843775651848,0.0116
644763996259356680,0.0105
644215376934080520,0.1002
647678328223830280,0.0038
645704716948344840,0.0056
646801528694247432,0.0589
640871428341633032,0.0163
641155645470413064,0.0057
639935303737413640,0.0267
642617913567613192,0.0043
647034571740680456,0.2539
652479436813242632,0.0057
643302317747081224,0.0221
648011245668012296,0.0095
652688441380704520,0.0667
650531681123438856,0.0318
649093938682007816,0.1441
648967484526825736,0.0097
645483961073537032,0.0112
641248769597247496,0.0089
640704475857686792,0.0129
646298657389285640,0.0057
646156124076118280,0.0084
647695374168887560,0.0603
649250626286391560,0.0165
645528111449903112,0.0039
645036880739438856,0.0689
652804087015804936,0.0084
650628048420343816,0.0086
651521269044351240,0.0317
641098319518503176,0.0066
645394784717901832,0.0037
646324483656782088,0.1355
640900209974448392,0.0589
643345831889473800,0.0384
646109481016496392,0.0232
647168965251961096,0.1160
652773697731432456,0.0046
639352448053415944,0.1649
643146737925492744,0.0097
647668883238424584,0.0122
651375144006062088,0.1453
648457063524995080,0.0628
650728772508586248,0.0161
652060491375448072,0.0369
646077709339856904,0.0064
651181643649782024,0.0089
649250276330442760,0.0090
652674919959630088,0.0238
647916327880626440,0.0654
642666968704356360,0.0003
643995808424792072,0.1592
650689159832277256,0.0104
649905062381883400,0.0375
648527129717248264,0.0526
643334371691991048,0.0033
641215496301056264,0.0293
651342995571871752,0.0092
652204056067969288,0.1027
640675457607405832,0.1265
640658676247433224,0.0239
651283645264302344,0.0183
646323685279404296,0.0040
640546514879385608,0.0028
640579675273302280,0.0082
646975865233608712,0.0079
639585816493953032,0.0026
642032518417092616,0.0576
650711343833288968,0.0103
641057328073805832,0.0103
649030209688834312,0.1468
640579481848778760,0.0476
645402862066601992,0.0598
651221096816709640,0.0043
651318647385493512,0.0051
640122165114441992,0.0270
647894844202553608,0.0058
640654401119195400,0.0073
649078944582078472,0.0903
642875298215366664,0.0377
645387485513257224,0.0106
640249864734642440,0.0121
647217559493414920,0.0252
651588960748834824,0.0220
651185951971741704,0.0070
643899116522311688,0.0092
650848904237027592,0.0115
649229145158455560,0.0066
641980398242369544,0.0611
639710700536598536,0.0368
647918069397590280,0.0129
647677471478518024,0.0161
650514393527750920,0.0604
639893559096381704,0.0464
639543607711240456,0.0091
649191703202238472,0.2545
651597689372283144,0.2715
644694634617901320,0.0014
650415099705561352,0.0087
644787982536020232,0.0164
651909889035079688,0.0080
652019038985130248,0.1475
642568118236876808,0.1587
650536733036777480,0.0737
640644200672530696,0.0041
649786561222676488,0.0182
650547633605054472,0.0032
641918757844815880,0.0034
640503862431584264,0.1153
639725426058465544,0.0049
649205490584129544,0.0231
639733540124102664,0.1198
649934067646599176,0.0104
649824079355842568,0.0106
652558695921619208,0.1122
642921722592366600,0.0095
646776892845723656,0.0069
652707856000225288,0.0082
650198321926770952,0.2315
652032353601851400,0.1504
643555854137692168,0.0271
650547242544926984,0.0106
652181054999761160,0.0124
639560124880392200,0.0323
644113477358588168,0.0169
640387522320404744,0.0213
649161904635253000,0.0166
645633471670128904,0.0063
642506304178360328,0.0506
644188323908161544,0.0136
647123210067775752,0.0086
649123148150607880,0.0000
647729038659424264,0.0056
652771095123857416,0.1503
649686454192050184,0.0166
640909002225487880,0.0305
642495817604665352,0.0077
645772127953227784,0.0076
641956035476590600,0.0030
648033473138790408,0.0560
650648701315846408,0.2297
652640036696625160,0.0117
651364019269013768,0.0194
640952655023182088,0.0287
651464465677553672,0.0080
648383230780641544,0.0120
652139298346242056,0.0124
649727690407940360,0.0053
648647801420386568,0.0150
650761606946361608,0.0422
648117869363597320,0.0383
643336286106554632,0.0070
642862339544060168,0.0096
641794975931043848,0.0286
643847981337939976,0.0108
648604605583724808,0.0082
641061056986222856,0.0680
644657138840375304,0.0232
642593660784873480,0.0585
640284840859537416,0.0074
649262841173381384,0.0055
639869327981416712,0.0063
650467348611862536,0.0239
640629774774964488,0.0526
651241295167099144,0.0051
641235491210924040,0.1049
653006390444429320,0.0749
646074555047088392,0.0088
640392151942828296,0.0665
650829843037949960,0.0068
649072118092271880,0.0085
643608630502887432,0.0101
641200092946108680,0.0102
644250832451145736,0.0246
643986066491052296,0.0659
641422164028821512,0.1602
644536659639013384,0.0161
650828459605495816,0.0067
648395798576369672,0.0099
643337008365703432,0.0304
652913045512655112,0.0168
645771240304283656,0.0165
643243199116087304,0.0028
646162910552264968,0.0077
651312683831791880,0.0150
647525267979374856,0.0329
652647506601054216,0.0130
642465554904387592,0.2481
645711460332212232,0.0058
652221678713049352,0.0342
649979526712922120,0.0315
642827818173992968,0.0437
649102606387384328,0.0287
646188539125436424,0.0059
649712893515796488,0.0048
641407076832121096,0.2386
641023870496673800,0.0051
648639051414376712,0.0703
641139169740984328,0.0154
644387888171061512,0.0044
652512760466247688,0.0092
650676009028292872,0.0176
640575493451550728,0.0722
649656457175765256,0.0338
649107731499716872,0.0005
650689560212148488,0.0610
645281388462870536,0.0467
646761880550904072,0.0091
643449499162775560,0.0324
643406486155825416,0.0053
643941185643090184,0.0083
640483547479543816,0.0032
643274598682464520,0.0369
652197336398696712,0.0835
649795436487381256,0.0098
647277445707206664,0.0078
641196886006435848,0.0273
641658928815411464,0.2104
640479386193104904,0.0810
642366613454065672,0.0082
644498647467167752,0.0435
647744920618012936,0.0044
649144719422525448,0.0870
652555453733015560,0.0936
641266675567562760,0.1437
649708292842459400,0.1045
643839145239646216,0.0150
643504980585615624,0.0028
639718110370205704,0.0009
641758045520531720,0.0071
647661640438780168,0.0092
639767228144685320,0.1234
652713767703941384,0.0113
642148264287670280,0.0111
649916918026735624,0.0320
645492770990985224,0.0142
639620895521902600,0.0059
640253404668498184,0.0062
644031405189238792,0.1305
640556983082029064,0.0132
644578377654604040,0.0064
644589365154025736,0.0045
645065317566910472,0.0104
643427407713275912,0.1511
652755942697340936,0.0851
652730956909645832,0.0639
644828210936156168,0.0083
649795726624166152,0.0250
649229684940214280,0.0071
644753804033527816,0.0273
645221608130089224,0.0056
641185393160491272,0.0092
639511360526356744,0.0471
642077241945100296,0.3611
639684880988377096,0.0637
646435537057484808,0.4227
641905786045337864,0.0076
641116310859681800,0.0356
643837056887296264,0.0816
642739657938833416,0.0201
646817089889243144,0.0334
640273909723173128,0.0926
648461856565891336,0.1057
639921869331369992,0.0114
643930619646054664,0.0306
648437621726384136,0.0084
640315943855067144,0.0128
647179249635037448,0.0042
639685984014831624,0.0145
643150857646379016,0.0898
648476113349120008,0.1332
648708728173891848,0.0161
641860216375218440,0.0047
649982940926709768,0.0428
643913890521944328,0.0055
647079966768369672,0.1791
640261755452264712,0.0036
644906505505607688,0.0805
648291341263966472,0.0866
641897286825152520,0.0300
649622295693758472,0.0392
640301198703857928,0.1267
643335399892062472,0.0024
651325713579774216,0.0424
651524439946563848,0.0003
640421563937591304,0.0056
650533965131681800,0.0265
645744937362526216,0.0041
640527764058804488,0.1040
651294885747363848,0.0756
645530929325936904,0.0139
640622406355915016,0.0065
649023938348716296,0.0125
640682619423428872,0.1236
641772283957874952,0.0037
646961204018810888,0.0037
641023290944524552,0.0676
642079808213225480,0.0087
652030174711255048,0.0046
648384579928854536,0.0254
651436582607261960,0.0264
647155317750108168,0.0211
650497581750685960,0.0725
648441356921868552,0.0045
652268526748307464,0.0079
647471181472993544,0.3119
643228539696451592,0.0051
645528648698302472,0.0050
652171620684664840,0.0092
640338795731881992,0.0084
639817174579417352,0.0174
648791051716268040,0.0069
647760398589628680,0.1094
639577909702430728,0.0054
640562855619334152,0.0059
642702246139662344,0.0639
642531665943465992,0.0037
649098135418704136,0.0195
640360345612849416,0.3418
650037280710332680,0.0477
652994011534987528,0.0080
646870334431039496,0.0063
640657404609958152,0.0000
640346921726119944,0.0018
647930728645922824,0.0873
640328758351368456,0.0218
651953248734810120,0.0040
649010716208009224,0.0024
646221308954152968,0.0089
641139625452114184,0.1454
652728461651087368,0.0065
641880737049481224,0.0057
639621831933825032,0.0040
652703228592394248,0.0173
641771487761534984,0.0311
650393073007726856,0.0069
646410659096956936,0.0190
640480675782201352,0.2686
643896979943854088,0.0039
647642575817150472,0.0077
644032147430051848,0.1049
645765509064691976,0.0070
650587710808920328,0.0453
642443277680775176,0.0316
648266044451852552,0.0040
643910935735439624,0.0060
644036329377632264,0.0064
643923744854642952,0.0070
643959593696760072,0.0710
641581517549605128,0.0245
646290413920981256,0.0155
652637103795998728,0.0410
649951777348653320,0.0059
648135946889335048,0.0149
648578006817706248,0.0050
651941041187852552,0.0534
641625232355889160,0.0351
648746819894906888,0.1301
649037975149088776,0.0215
644918454683439112,0.0047
649084065005178888,0.0208
646245975865692168,0.0855
641165572633006344,0.0541
647570324233129992,0.1203
640684854911963400,0.0479
639829600548950024,0.0827
649273928681787656,0.0229
649769777002189064,0.0007
646075022401605640,0.0150
647459256689233928,0.0030
652054101789511688,0.0049
641907166122348552,0.0192
641741890898628616,0.0139
640354720573034760,0.0056
653019954966171912,0.0278
641955738259820552,0.0244
645573995306946824,0.1439
648536930891337992,0.0338
649141747481317640,0.0037
645566273761054728,0.0401
641880830985113608,0.0669
644208240057389064,0.1037
649862846779232264,0.0082
642498032297840648,0.0347
640488752417870088,0.2296
644254176418730248,0.0095
649771692440162312,0.0074
639903392281399560,0.0134
644096626910040072,0.0545
639633385857224968,0.2899
642443990293025032,0.0111
641776526336987400,0.0090
649097449415118856,0.0045
650776919100363016,0.0977
651533361768042504,0.0066
641989190258528264,0.0239
642430626200293640,0.0315
645285158554964232,0.0247
642629927404835080,0.0041
652801648162246920,0.0046
642527808467243272,0.0079
647235532631314440,0.2037
652833311902667016,0.0100
649347388611236104,0.0057
642442868484477192,0.0082
652788354978418952,0.3149
649108302554206472,0.0112
649826877971632392,0.0030
652536106859892744,0.0059
641956434002579464,0.0089
650508545652953096,0.0823
649112726211137800,0.0418
642627273022771208,0.0131
647025910460977160,0.2422
649241956341256456,0.0649
651317586478240008,0.0070
642169745801482504,0.2567
645584196315648008,0.0125
641327548407484680,0.0319
640989974203732232,0.0204
644623176730415368,0.0072
640190947958722568,0.0673
642712328483115272,0.0770
650022111573708808,0.0327
640504941500174344,0.0259
652711635571446024,0.0034
640720313063051528,0.0048
646153673914716424,0.2388
641477924918136840,0.0036
647772064467390728,0.0145
647878591308108040,0.2461
641421926715101192,0.0097
639608792010461192,0.0068
640698773785284872,0.0136
643269498970837256,0.0001
647978192505671944,0.0097
640485340812939272,0.0058
641157855163977736,0.0003
650083185387901192,0.0042
641143841457443080,0.0099
650557388541137160,0.0232
641126271509598216,0.4811
643987603686690824,0.0019
647544994713833736,0.3865
642404985648189448,0.0810
649851092158386440,0.0226
650747604807717128,0.1001
646800383598923784,0.0137
649130473292828936,0.0173
650528159099261192,0.0170
649784808146211080,0.1062
651196626819354632,0.0050
650455457055379464,0.3156
639781851258425352,0.3198
649212590651609096,0.0084
649681427981406216,0.2706
644028250946801928,0.0654
649214684783710216,0.2184
646156735521755144,0.0250
